Employee Markme,Product,Quantity
DK HARI,THE ART OF LIVING,0
DK HARI,THE ART OF LIVING,0
DK HARI,THE ART OF LIVING,0
DK HARI,THE ART OF LIVING,0
SHAMMI,THE BOOK LINE,1
PRAMOD,THE BOOK LINE,1
SHAMMI,THE BOOK LINE,1
SHAMMI,THE BOOK LINE,1
ISHI BHANOT,THE BOOK LINE,1
CECILIA,THE BOOK LINE,1
NIVEDITA,THE BOOK LINE,1
Mark,THE BOOK LINE,0
SHAMMI,THE BOOK LINE,0
SHAMMI,THE BOOK LINE,1
SHIKHA KAUL,THE BOOK PARADISE,10
DALE CARNEGIE,THE BOOK PARADISE,2
Mark,THE BOOK PARADISE,8
MarkPOLEON HILL,THE BOOK PARADISE,0
NORMAN VINCENT PEALE,THE BOOK PARADISE,1
Mark,THE BOOK PARADISE,1
.,THE PRINCETON REVIEW,0
Mark,THE PRINCETON REVIEW,0
AMIT MarkGPAL,THE PUBLISHER,5
Mark,THE TIMES OF INDIA,0
Mark,THE VARIETY BOOK DEPOT,1
Mark,THE VARIETY BOOK DEPOT,0
Mark,THE VARIETY BOOK DEPOT,1
Sanjeev,THE VARIETY BOOK DEPOT,0
Mark,THE VARIETY BOOK DEPOT,0
Mark,THE VARIETY BOOK DEPOT,0
Mark,THE VARIETY BOOK DEPOT,1
Mark,THE VARIETY BOOK DEPOT,0
KRISHA KRISHMarkNI,THE WRITE PLACE,0
PROMOD BATRA,THINK INC,0
,TIMES GROUP,0
,TIMES GROUP,0
Mark,TIMES GROUP,0
TIMES GROUP,TIMES GROUP,0
Mark,TIMES GROUP,0
VINITA DAWRA MarkNGIA,TIMES GROUP,0
Mark,TIMES GROUP,0
-,TIMES GROUP,0
-,TIMES GROUP,0
Mark,TIMES GROUP,4
KALLOLA VASANT,TIMES GROUP,0
D. K. HARI,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
CEDRIC M. KENNY,TIMES GROUP,0
Mark,TIMES GROUP,0
ARVINDER SINGH,TIMES GROUP,0
VINITA DAWARA MarkNGIA,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
N.A,TIMES GROUP,0
Mark,TIMES GROUP,0
KANTI BAJPAI,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
TIMES,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
Mark,TIMES GROUP,0
TIMES,TIMES OF INDIA,0
MarkMITA JAIN,TIMES OF INDIA,0
BCCL,TIMES OF INDIA,1
-,TIMES OF INDIA,1
Mark,TINY TOT,0
.,TINY TOT,0
,TINY TOT PUBLICATIONS.....,0
-,TINY TOT PUBLICATIONS.....,0
,TINY TOT PUBLICATIONS.....,1
-,TINY TOT PUBLICATIONS.....,0
-,TINY TOT PUBLICATIONS.....,0
,TINY TOT PUBLICATIONS.....,1
,TINY TOT PUBLICATIONS.....,1
,TINY TOT PUBLICATIONS.....,0
Mark,TINY TOT PUBLICATIONS.....,1
Mark,TINY TOT PUBLICATIONS.....,0
JESUS CHRIST,TINY TOT PUBLICATIONS.....,0
Mark,Tinytot Publisher,1
SHARMA,TMH,0
DALE CARNEGIE,TOUCHSTONE BOOKS,0
M. CHANDRAKUMAR,TRANQUEBAR,0
DAMAN SINGH,TRANQUEBAR,4
YASMEEN KHALID,TRANQUEBAR,0
RISHAD SAAM MEHTA,TRANQUEBAR,0
YASMIN KHALID RAFI,TRANQUEBAR,0
LATIKA PADGAONKAR,TRANQUEBAR,0
GAURAN,TRANQUEBAR,0
SACHARADA,TRANQUEBAR,0
AMRITA TRIPATHI,TRANQUEBAR,0
RAHUL PANDITA,TRANQUEBAR,1
Mark,TRANQUEBAR,0
DARUWALLA KEKI N,TRANQUEBAR,0
VARMA PAVAN,TRANQUEBAR,10
MarkDEEM FAROOQ PARACHA,TRANQUEBAR,1
KHALID HAROON,TRANQUEBAR,1
CHANDER KRISHAN,TRANQUEBAR,1
KIRAN DOSHI,TRANQUEBAR,0
T.V.VARKEY,TRANQUEBAR,0
NEELIMA DALMIA ADHAR,TRANQUEBAR,0
HAROON KHALID,TRANQUEBAR,0
MUKHOPADHYAY NILANJAN,TRANQUEBAR,0
PAVAN K. VARMA,TRANQUEBAR,8
BULBUL SHARMA,TRANQUEBAR,0
AVIJIT GHOSH,TRANQUEBAR,0
"""Che"" Guevara",TRANQUEBAR,0
Mark,TV 18 Broadcast Ltd,2
Mark,TV 18 Broadcast Ltd,4
Mark,TYPEFACE,1
Mark,TYPEFACE,1
Mark,TYPEFACE,1
Mark,TYPEFACE,1
MarkNI A. PALKHIVALA,UBS PUBLISHERS DISTRIBUTORS PVT. LTD.,0
KRISHAN KUMAR GOSWAMI,UBS PUBLISHERS DISTRIBUTORS PVT. LTD.,0
RABINDRAMarkTH TAGORE,UBS PUBLISHERS DISTRIBUTORS PVT. LTD.,0
Mark,UBS PUBLISHERS DISTRIBUTORS PVT. LTD.,0
DHAMA,UBSPD,0
-,UBSPD,1
Mark,UBSPD,0
KOIRALA,UDH PUBLISHER & DISTRIBUTOR { CR.},4
KANETKAR,UDH PUBLISHER & DISTRIBUTOR { CR.},0
RAGHVENDERA KUMAR KASHYAP,UNICORN BOOKS,0
PADMA PARUPUDI,UNICORN BOOKS,0
DRMEEMark UMESH,UNICORN BOOKS,0
PROSENJIT & ARUNDHATI,UNICORN BOOKS,1
.,UNICORN BOOKS,0
AJAY & RAJNI,UNICORN BOOKS,0
RAJNI & AJAY,UNICORN BOOKS,0
MR AJAY,UNICORN BOOKS,0
PROF APSHARMA,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
-,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Mark,UNICORN BOOKS,0
Premchand   M,UNICORN BOOKS,0
MUNSHI PREMCHAND,UNICORN BOOKS,0
DYARAM SINGH,UNICORN BOOKS,0
.,UNICORN BOOKS,0
UNIC,UNICORN BOOKS,0
Mark,UNIQUE,0
Mark,UNIQUE,0
Mark,UNIQUE,0
Mark,UNIQUE,0
Mark,UNIQUE,0
Mark,UNIQUE,0
Mark,UNIQUE PUB.,10
Mark,UNIQUE PUB.,0
-,UNIQUE PUB.,2
-,UNIQUE PUB.,2
Mark,UNIQUE PUB.,0
Mark,Unique Publisher,0
Dr. N. K. Markyyar,Unique Publisher,1
Mark,Unique Publisher,0
Mark,Unique Publisher,10
Mark,Unique Publisher,10
Mark,Unique Publisher,1
SURAJ SINGH/RASHMI GUPTA,Unique Publisher,1
J.K. CHOPRA,Unique Publisher,0
SANJEEV,Unique Publisher,10
.,Unique Publisher,0
.,Unique Publisher,2
SANJIV VERMA,Unique Publisher,1
Mark,Unique Publisher,5
"""Che"" Guevara",Unique Publisher,1
Mark,Unique Publisher,0
Mark,Unique Publisher,1
Mark,Unique Publisher,0
Mark,Unique Publisher,2
SANJEEV VERMA,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,0
J.K. CHOPRA,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,0
.,Unique Publisher,7
UNI,Unique Publisher,0
.,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,0
Mark,Unique Publisher,2
Mark,Unique Publisher,2
Mark,Unique Publisher,2
Mark,Unique Publisher,1
Mark,Unique Publisher,1
Mark,Unique Publisher,0
J.K CHOPRA,UNIQUE PUBLISHERS INDIA PVT. LTD,10
.,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,4
.,UNIQUE PUBLISHERS INDIA PVT. LTD,4
J.K. CHOPRA,UNIQUE PUBLISHERS INDIA PVT. LTD,0
,UNIQUE PUBLISHERS INDIA PVT. LTD,1
.,UNIQUE PUBLISHERS INDIA PVT. LTD,2
UNI,UNIQUE PUBLISHERS INDIA PVT. LTD,10
J.K. CHOPRA,UNIQUE PUBLISHERS INDIA PVT. LTD,8
UNI,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,7
.,UNIQUE PUBLISHERS INDIA PVT. LTD,2
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,2
Dr. S. SEN,UNIQUE PUBLISHERS INDIA PVT. LTD,7
Dr. S. SEN,UNIQUE PUBLISHERS INDIA PVT. LTD,0
-,UNIQUE PUBLISHERS INDIA PVT. LTD,10
-,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,2
.,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,2
.,UNIQUE PUBLISHERS INDIA PVT. LTD,10
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,2
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,0
Mark,UNIQUE PUBLISHERS INDIA PVT. LTD,2
SANJIV VERMA,UNIQUE PUBLISHERS INDIA PVT. LTD,1
.,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,2
.,UNIQUE PUBLISHERS INDIA PVT. LTD,5
.,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,10
DR.SAMUEL JOHNSON,UNIQUE PUBLISHERS INDIA PVT. LTD,0
.,UNIQUE PUBLISHERS INDIA PVT. LTD,10
UNIV,UNIVERSAL BOOK DEPOT,0
UNIV,UNIVERSAL BOOK DEPOT,0
UBD1960,UNIVERSAL BOOK DEPOT(1960),10
UBD1960,UNIVERSAL BOOK DEPOT(1960),4
UBD1960,UNIVERSAL BOOK DEPOT(1960),4
PM BAKSHI,UNIVERSAL LAW PUBLISHING CO,10
PM BAKSHI,UNIVERSAL LAW PUBLISHING CO,10
Mark,UNIVERSAL LAW PUBLISHING CO,10
Mark,UNIVERSAL LAW PUBLISHING CO,0
ASHOK H. DESAI,UNIVERSAL LAW PUBLISHING CO.,1
ERACH BHARUCHA,UNIVERSITIES PRESS,10
ARUN TIWARI,UNIVERSITIES PRESS,0
A.P.J. ABDUL KALAM,UNIVERSITIES PRESS,10
Mark,UNIVERSTIES PRESS,0
Mark,USBORNE BOOKS,0
NILL,USBORNE BOOKS,0
NILL,USBORNE BOOKS,1
NILL,USBORNE BOOKS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,1
D.S. TIWARI,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
NILL,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
NILL,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
NILL,V & S PUBLISHERS,0
NIL,V & S PUBLISHERS,0
NILL,V & S PUBLISHERS,0
"""Che"" Guevara",V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
"""Che"" Guevara",V & S PUBLISHERS,0
"""Che"" Guevara",V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
Mark,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
.,V & S PUBLISHERS,0
NILL,V & S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
YOGESH PATEL,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
KAUTILYA,V& S PUBLISHERS,0
.,V& S PUBLISHERS,0
.,V& S PUBLISHERS,0
ALANKRITA,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
IVAR UTIAL,V& S PUBLISHERS,1
Mark,V& S PUBLISHERS,10
DR. A.K. SETHI,V& S PUBLISHERS,2
"""Che"" Guevara",V& S PUBLISHERS,0
NITIN SHARMA,V& S PUBLISHERS,1
Mark,V& S PUBLISHERS,4
Mark,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
Mark,V& S PUBLISHERS,0
JAY ELLIOT,VANGUARD PRESS,0
RAHAT INDORI,VANI,0
OM PRAKASHAN,VANI PRAKASAN (N),0
GULZAAR,VANI PRAKASHAN,0
Mark,VANI PRAKASHAN,0
SHASHI THAROOR,VANI PRAKASHAN,0
TASLEEMA MarkSREEN,VANI PRAKASHAN,0
BRIJENDER KUMAR SINHAL,VANI PRAKASHAN,0
YADVENDER SHARMA,VANI PRAKASHAN,0
YATINDRA MISHRA,VANI PRAKASHAN,0
MarkRESH GOSWAAMI,VANI PRAKASHAN,0
AMRISH PURI,VANI PRAKASHAN,0
JYOTSAMark MILAN,VANI PRAKASHAN,0
Mark,VARIETY,0
Mark,VARUN PUBLISHING HOUSE,1
Mark,VARUN PUBLISHING HOUSE,2
Mark,VASAN PUB.,1
Mark,V-CONNECT EDUCATION,0
Mark,V-CONNECT EDUCATION,1
Mark,V-CONNECT EDUCATION,1
Mark,V-CONNECT EDUCATION,0
Mark,V-CONNECT EDUCATION,4
Mark,V-CONNECT EDUCATION,0
Mark,V-CONNECT EDUCATION,1
Mark,V-CONNECT EDUCATION,0
Mark,V-CONNECT EDUCATION,0
Mark,V-CONNECT EDUCATION,0
Mark,V-CONNECT EDUCATION,1
Mark,V-CONNECT EDUCATION,1
Mark,V-CONNECT EDUCATION,0
-,VEE KUMAR PUB.,0
-,VEE KUMAR PUB.,0
-,VEE KUMAR PUB.,0
-,VEE KUMAR PUB.,0
Peale  Norman Vincent,Vermilion,0
De Bono  Edward,Vermilion,0
TIMOTHY FERRISS,Vermilion,0
Mark,VIJAY GOEL,0
PREM CHAND,VIJAY GOEL,0
Mark,VIJAY GOEL,0
LIN YUTANG,VIJAY GOEL,0
GITA RAHASYA,VIJAY GOEL,0
A.A. Macdonell,VIJAY GOEL,0
-,VIJAY GOEL,0
-,VIJAY GOEL,0
-,VIJAY GOEL,0
-,VIJAY GOEL,0
Mark,VIJAY GOEL,0
SANT TULSIDAS,VIJAY GOEL,0
EDWIN ARNOLD,VIJAY GOEL,0
ROMAIN ROLLAND,VIJAY GOEL,0
SWAMI VIVEKAMarkNDA,VIJAY GOEL,2
DEBROY,VIJAY GOEL,1
Mark,VIJAY GOEL,0
,Vijay Publishing,0
Mark,Vijay Publishing,1
Mark,VIKAS PUBLISHING HOUSE,0
WENDY,VIKAS PUBLISHING HOUSE,1
Mark,VIKAS PUBLISHING HOUSE,0
V.N.KHANMark,VIKAS PUBLISHING HOUSE,1
DEEPAK,VIKAS PUBLISHING HOUSE,1
VIVEK KUMAR,VIKAS PUBLISHING HOUSE,1
Mark,VIKAS PUBLISHING HOUSE,10
Mark,VIKAS PUBLISHING HOUSE,0
Mark,VIKAS PUBLISHING HOUSE,0
ARINDAM CHAUDHURI,VIKAS PUBLISHING HOUSE PVT LTD,0
Mark,VIKAS PUBLISHING HOUSE PVT LTD,0
ANKIT FADIA NISHANT DAS PATMarkIK,VIKAS PUBLISHING HOUSE PVT LTD,0
bhatta,VIKAS PUBLISHING HOUSE PVT LTD,1
ERIC RIES,VIKING,0
Mark,VIKING,0
RAJAT SETHI AND SHUBHRASTHA,VIKING,0
VINEET BAJPAI,VINEET BAJPAI,1
Eco  Umberto,Vintage,0
BARACK OBAMA,Vintage,0
Murakami  Haruki,Vintage,1
Murakami  Haruki,Vintage,0
Murakami  Haruki,Vintage,0
Murakami  Haruki,Vintage,0
Murakami  Haruki,Vintage,0
Satrapi  Marjane,Vintage,1
Murakami  Haruki,Vintage,0
Murakami  Haruki,Vintage,2
LEO TOLSTOY,Vintage,0
ORHAN PAMUK,Vintage,0
ORHAN PAMUK,Vintage,1
"NESBO, JO",Vintage,0
MURAKAMI HARUKI OZAWA SEIJI,Vintage,0
ANNE TYLER,Vintage,0
YUVAL NOAH HARARI,VINTAGE BOOKS,4
Marks  Howard,VINTAGE BOOKS,1
ANDRE AGASSI,VINTAGE BOOKS,1
Morrison  Toni,VINTAGE BOOKS,0
Murakami  Haruki,VINTAGE BOOKS,1
Arthur Golden,VINTAGE BOOKS,0
Rushdie  Salman,VINTAGE BOOKS,0
Murakami  Haruki,VINTAGE BOOKS,0
Murakami  Haruki,VINTAGE BOOKS,0
JUNIAN BARANES,VINTAGE BOOKS,1
AUDREY NIFFENEGGER,VINTAGE BOOKS,0
Atwood  Margaret,VINTAGE BOOKS,1
Feynman  Richard P,VINTAGE BOOKS,1
Coetzee  J M,VINTAGE BOOKS,0
Morrison  Toni,VINTAGE BOOKS,0
Mark,VINTAGE BOOKS,0
VIKRAM SETH,VINTAGE BOOKS,0
RICHARD BRANSON,Virgin Books,0
PETER THIEF,Virgin Books,5
KHUSHWANT SINGH,VISION,0
Mark,VISION,0
NORMAN VICENT PEALE,VISION  BOOKS,0
Lala R M,VISION  BOOKS,0
-,VISION  BOOKS,0
Mark,VISION  BOOKS,0
R.N.LAKHOTIA,VISION  BOOKS,0
Mark,VISION  BOOKS,0
AMarkND MULK RAJ,VISION  BOOKS,0
SRINIVASAN,VISION  BOOKS,0
Mark,VISION  BOOKS,0
Kumar Arun,VISION  BOOKS,0
Kashyap  Subhash,VISION  BOOKS,0
Mark,VISION BOOKS,0
ASHWANI GUJRAL,VISION BOOKS,0
Bernstein  Jake,VISION BOOKS,0
Adamec  Ludwigw,VISION BOOKS,0
SHANBHAG,VISION BOOKS,0
PETER BARRY,VIVA,1
DR JITENDRA MarkGAR,VIVA,0
P.K. MISHRA,VIVA BOOK'S (P) LTD.,1
KUMAR AVIMarkSH,VIVA BOOK'S (P) LTD.,0
P K MISHRA,VIVA BOOK'S (P) LTD.,0
Mark,VIVA BOOK'S (P) LTD.,0
AN,VIVA BOOK'S (P) LTD.,0
Mark,VIVA BOOK'S (P) LTD.,4
APRAJITA CHAUHAN,VIVA BOOK'S (P) LTD.,1
DR.MAHESH BHATMarkGAR,VIVA BOOK'S (P) LTD. (N),4
Mark,VIVA EDUCATION PRIVATE LIMITED,0
JOHN O.E.CLARK,VIVA EDUCATION PRIVATE LIMITED,0
Edward De Bono,VIVA EDUCATION PRIVATE LIMITED,0
TOM PETERS,VIVA EDUCATION PRIVATE LIMITED,0
MARTIN JOHN YATE,VIVA EDUCATION PRIVATE LIMITED,0
Marshall    Michael,VIVA EDUCATION PRIVATE LIMITED,0
Carl C  Koch,VIVA EDUCATION PRIVATE LIMITED,0
VK OHRI,VK GLOBAL PUBLICATIONS,0
Mark,VOHRA PUBLISHER,7
R.N. GOEL,VOHRA PUBLISHER,2
O.P.PKHATRI,VOHRA PUBLISHER,0
R.N.GOEL,VOHRA PUBLISHER,0
ALISON CROGGON,WALKER BOOKS,0
CASSANDRA CLARE,WALKER BOOKS,0
ANTHONY HOROWITZ,WALKER BOOKS,0
TIM LOTT,WALKER BOOKS,0
MEGAN MCDOMarkLD,WALKER BOOKS,1
Mark,WALKER BOOKS,1
ANTHONY HOROWITZ,WALKER BOOKS,0
Mark,WALKER BOOKS,0
Mark,WALKER BOOKS,1
MEGAN,WALKER BOOKS,1
Mark,WALKER BOOKS,1
MCDOMarkLD MEGAN,WALKER BOOKS,1
Mark,WALKER BOOKS,1
Mark,WALKER BOOKS,1
Mark,WALKER BOOKS,1
ANTHONY HOROWITZ,WALKER BOOKS,0
CLARE C,WALKER BOOKS,0
Mark,WALKER BOOKS,0
CASSANDRA CLARE,WALKER BOOKS,0
Mark,WASHINGTON SQUARE PRESS,2
Osho,WATKINS,0
ANNEMARIE POSTMA,WATKINS PUBLISHING,0
KHAN GABRIEL,WESTLAND,0
NOVOLIN CHAKRABARTY,WESTLAND,1
PREETI SHENOY,WESTLAND,10
SURENDER MOHAN PATHAK,WESTLAND,10
SURENDER MOHAN PATHAK,WESTLAND,1
SURENDER MOHAN PATHAK,WESTLAND,0
SURENDRA MOHAN PATHAK,WESTLAND,0
SURENDER MOHAN PATHAK,WESTLAND,0
SURENDER MOHAN PATHAK,WESTLAND,0
TUSHAR RISHI,WESTLAND,0
AMarkND NEELAKANTAN,WESTLAND,1
GRAPHIC INDIA,WESTLAND,0
LALITHA KALYAN,WESTLAND,1
VAMSEE JULURI,WESTLAND,0
AMISH,WESTLAND,10
DIVYA PRAKASHAN DUBEY,WESTLAND,4
VAAMSI JULURI,WESTLAND,0
ANUJA CHAUHAN,WESTLAND,0
GANESH N. RAJAN,WESTLAND,0
ASHWIN SANGHI,WESTLAND,10
ANISH SARKAR,WESTLAND,0
RASHMI BANSAL,WESTLAND,1
Bhanu HAJRATWALA,WESTLAND,0
AMISH,WESTLAND,10
JACK CANFIELD,WESTLAND,0
JACK  CANFIELD,WESTLAND,0
RUJUTA DIWAKAR,WESTLAND,0
JACK CANFIELD,WESTLAND,0
MICHAEL SWAMY,WESTLAND,0
JACK  CANFIELD,WESTLAND,0
S. HUSSAIN ZAIDI,WESTLAND,1
JACK  CANFIELD,WESTLAND,0
Mark,WESTLAND,1
JACK  CANFIELD,WESTLAND,0
JACK CANFIELD,WESTLAND,0
JACK  CANFIELD,WESTLAND,0
PREETI SHENOY,WESTLAND,2
GRANT MORRISONS,WESTLAND,0
RASHMI BANSAL,WESTLAND,1
Mark,WESTLAND,0
ADITI MATHUR KUMAR,WESTLAND,1
SHEKHAR KAPUR'S,WESTLAND,0
PADMAMarkBHAN CH,WESTLAND,0
JACK CANFIELD,WESTLAND,0
JACK  CANFIELD,WESTLAND,0
JACK  CANFIELD,WESTLAND,0
-,WESTLAND,0
AMISH,WESTLAND,0
ASHOK K BANKER,WESTLAND,1
AMISH,WESTLAND,0
EZEKIEL GULU,WESTLAND,8
SRI M,WESTLAND,10
GULU EZEKIEL,WESTLAND,0
RAO KAVITHA,WESTLAND,0
RASHMI BANSAL,WESTLAND,0
DEEPAK  CHOPRA,WESTLAND,0
Mark,WESTLAND,1
Mark,WESTLAND,1
PREETI SHROY,WESTLAND,0
Mark,WESTLAND,0
DOYLE CHRISTIPHER,WESTLAND,2
AMISH,WESTLAND,0
NILESH MISHRA,WESTLAND,0
NILESH MISHRA,WESTLAND,0
Mark,WESTLAND,1
DR. SILVER JULIE,WESTLAND,0
ARJUN GITA,WESTLAND,0
AMISH,WESTLAND,4
ASHWIN SANGHI,WESTLAND,2
-,WESTLAND,0
Mark,WESTLAND,1
ANKUT GUPTA,WESTLAND,0
Mark,WESTLAND,0
Mark,WESTLAND,0
JAKHAR MAHENDRA,WESTLAND,0
JO NOSBO,WESTLAND,0
HAAKUN NESAR,WESTLAND,0
MAIMarkK DHAR,WESTLAND,0
SHASHI WARRIER,WESTLAND,0
Mark,WESTLAND,0
Mark,WESTLAND,0
Mark,WESTLAND,0
Mark,WESTLAND,0
VARIOUS,WESTLAND,0
Sanghvi Vir,WESTLAND,0
DEBASHIS CHATTERJEE,WESTLAND,0
RAVI SUBRAMANIAN,WESTLAND,0
VIKAS SINGH,WESTLAND,0
ASHWINI SANGHI,WESTLAND,0
ANUJA CHAUHAN,WESTLAND,0
BANSAL RASHMI,WESTLAND,0
ASHWIN SANGHI,WESTLAND,0
SANGHI ASHWIN,WESTLAND,0
PREETI SHENOY,WESTLAND,2
JHA PIYUSH,WESTLAND,0
Christopher,WESTLAND,1
RASHMI BANSAL,WESTLAND,0
DEVDUTT PATTAMarkIK,WESTLAND,0
PATTAMarkIK DEVD,WESTLAND,0
DEVDUTT PATTAMarkIK,WESTLAND,1
Mark,WESTLAND,0
SANGHI ASHWIN,WESTLAND,0
DOYLE CHRISTOPHER,WESTLAND,2
Mark,WESTLAND,1
VIMarkTI SUKHDEV,WESTLAND,0
SANGHI ASHWIN,WESTLAND,4
ANITA BHOGLE,WESTLAND,1
SUNIL DALAL,WESTLAND,0
Mark,WESTLAND,5
MOHAPATRA SAURAV,WESTLAND,1
GRAPHIC INDIA,WESTLAND,0
DALMIA NEELIMA ADHAR,WESTLAND,0
SATYA VYAAS,WESTLAND,2
SEN SELIMark,WESTLAND,0
RANGARAJAN RA KI,WESTLAND,0
KURIAN,WESTLAND,0
GUHA SHANTANU RAY,WESTLAND,0
AMarkND PANDIAN,WESTLAND,0
RAVI SUBRAMANIAM,WESTLAND,1
CHIRISTOPHE,WESTLAND,0
AMY NEWMARK,WESTLAND,0
Mark,WESTLAND,0
ARJUN GITA,WESTLAND,0
AIYAR SHANKKAR,WESTLAND,0
SACHAN NIKHIL,WESTLAND,0
BISHWAMarkNTH GHOSH,WESTLAND,0
